run_id,iter_started_at,iteration,games_file,num_games,avg_score,max_score,p1_avg,p2_avg,loss,policy_loss,value_loss,value_r2,avg_captures,avg_cap_ruins,avg_cap_villages,avg_cap_cities,avg_cap_capitals,avg_harvests,avg_builds,avg_research,avg_attacks,avg_revealed_tiles,avg_captured_tiles,avg_spt_t0,avg_spt_t5,avg_spt_t10,avg_spt_t15,avg_spt_t20,avg_spt_t25,avg_spt_t30,villages_t2c_first,villages_t2c_p50,villages_t2c_p80,villages_t2c_all,ruins_t2c_p50,ruins_t2c_p80,ruins_t2c_all,avg_moves,max_turns,policy_kl,decisive_frac,vlab_wl_share,vlab_td_absmean,vlab_wl_absmean,vlab_spt_absmean,match_type
1784424062,2026-07-19T02:47:28.809876+00:00,214,archive/games_1784429536.safetensors,100,4983.0498046875,9265,4491.7001953125,2238.89990234375,2.9862,1.913,1.027,0.3139,8.789999961853027,3.0199999809265137,2.869999885559082,1.7300000190734863,1.1699999570846558,7.539999961853027,32.0,15.510000228881836,24.739999771118164,196.38999938964844,54.880001068115234,2.0,3.3888888359069824,6.086021423339844,8.229729652404785,9.754901885986328,10.196969985961914,10.795454978942871,5.420000076293945,8.1899995803833,15.449999809265137,15.449999809265137,8.75,26.790000915527344,26.790000915527344,369.20001220703125,45,1.252402286529541,0.9700000286102295,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T02:53:15.587492+00:00,215,archive/games_1784430069.safetensors,100,5984.5498046875,11065,4797.10009765625,4231.75,3.0354,1.9555,1.033,0.3068,8.800000190734863,3.319999933242798,2.930000066757202,1.5199999809265137,1.0299999713897705,13.010000228881836,45.09000015258789,22.579999923706055,35.41999816894531,202.17999267578125,65.81999969482422,2.0,4.195000171661377,6.747311592102051,9.60465145111084,12.097222328186035,13.239583015441895,13.903225898742676,7.909999847412109,10.329999923706055,14.329999923706055,15.0,8.59000015258789,26.969999313354492,26.969999313354492,510.8999938964844,45,1.2284103953838348,0.8899999856948853,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T03:02:11.925098+00:00,216,archive/games_1784430548.safetensors,100,5893.25,9470,4278.14990234375,4493.39990234375,3.0445,1.9721,1.0255,0.2986,8.880000114440918,3.059999942779541,2.809999942779541,1.8300000429153442,1.1799999475479126,12.3100004196167,47.34000015258789,22.700000762939453,35.68000030517578,201.13999938964844,61.619998931884766,2.0,4.204999923706055,6.7580647468566895,9.317072868347168,11.190140724182129,12.428571701049805,12.985294342041016,7.840000152587891,9.899999618530273,15.699999809265137,16.34000015258789,10.050000190734863,27.440000534057617,27.440000534057617,511.82000732421875,45,1.2692044699192047,0.8700000047683716,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T03:10:10.725193+00:00,217,archive/games_1784430975.safetensors,100,5546.89990234375,10785,3553.550048828125,4367.14990234375,3.1134,2.0021,1.0628,0.2839,9.140000343322754,3.2300000190734863,3.0199999809265137,1.7999999523162842,1.090000033378601,12.979999542236328,44.560001373291016,18.709999084472656,33.310001373291016,199.97999572753906,63.20000076293945,2.0,4.070000171661377,6.979381561279297,9.586420059204102,11.455357551574707,12.487500190734863,13.209677696228027,5.699999809265137,8.3100004196167,16.989999771118164,17.030000686645508,11.4399995803833,27.6299991607666,27.6299991607666,465.79998779296875,45,1.2946044433116912,0.8799999952316284,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T03:24:22.070657+00:00,218,archive/games_1784431845.safetensors,100,5477.39990234375,11485,4476.0,3262.300048828125,2.9814,2.1354,0.8046,0.4398,8.65999984741211,3.130000114440918,2.9600000381469727,1.409999966621399,1.159999966621399,12.319999694824219,53.18000030517578,18.139999389648438,33.779998779296875,197.47000122070312,63.099998474121094,2.0,4.398989677429199,7.208791255950928,9.941558837890625,11.653225898742676,12.25,12.842857360839844,6.650000095367432,8.979999542236328,15.550000190734863,15.75,8.920000076293945,28.229999542236328,28.229999542236328,494.3299865722656,45,1.3128996413946152,0.8700000047683716,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T03:31:07.418849+00:00,219,archive/games_1784432285.safetensors,100,6067.75,9395,4682.39990234375,4431.0,3.0966,2.1182,0.9345,0.3867,8.970000267028809,3.2699999809265137,2.8499999046325684,1.6799999475479126,1.1699999570846558,14.130000114440918,50.15999984741211,24.149999618530273,41.540000915527344,202.3300018310547,64.0999984741211,2.0,4.65500020980835,7.25,10.133333206176758,11.675675392150879,12.076923370361328,12.98611068725586,6.789999961853027,8.819999694824219,15.65999984741211,15.800000190734863,8.1899995803833,26.780000686645508,26.780000686645508,554.6099853515625,45,1.3190100824832915,0.8700000047683716,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T03:38:36.081417+00:00,220,archive/games_1784432625.safetensors,100,5193.2001953125,8820,2846.75,4356.35009765625,3.0598,2.0472,0.9683,0.389,9.470000267028809,3.25,3.140000104904175,1.809999942779541,1.2699999809265137,8.739999771118164,36.0,16.829999923706055,30.110000610351562,196.83999633789062,58.63999938964844,2.0,3.380000114440918,6.053763389587402,8.84666633605957,10.920000076293945,12.828125,12.913043022155762,5.369999885559082,8.84000015258789,16.030000686645508,16.260000228881836,8.6899995803833,27.149999618530273,27.149999618530273,401.04998779296875,45,1.2733662992715835,0.949999988079071,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T03:44:17.162225+00:00,221,archive/games_1784433133.safetensors,100,6431.10009765625,10340,5000.4501953125,4351.39990234375,2.9962,2.0051,0.9449,0.3812,9.930000305175781,3.309999942779541,3.2200000286102295,2.309999942779541,1.0800000429153442,16.739999771118164,48.400001525878906,23.3799991607666,46.099998474121094,206.17999267578125,68.44000244140625,2.0,4.864999771118164,7.131313323974609,9.882022857666016,12.30434799194336,13.696078300476074,14.06944465637207,5.28000020980835,8.5,15.069999694824219,15.65999984741211,9.479999542236328,25.520000457763672,25.520000457763672,577.1900024414062,45,1.3287699753046036,0.8600000143051147,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T03:52:56.821816+00:00,222,archive/games_1784433640.safetensors,100,6053.35009765625,12125,4974.14990234375,4049.75,2.9908,1.9883,0.9557,0.3723,9.630000114440918,3.380000114440918,3.2300000190734863,1.9600000381469727,1.059999942779541,11.90999984741211,49.470001220703125,22.389999389648438,45.060001373291016,213.0,67.02999877929688,2.0,3.615000009536743,6.4949493408203125,8.833333015441895,11.350000381469727,12.289999961853027,13.0,5.199999809265137,7.440000057220459,15.079999923706055,15.399999618530273,9.010000228881836,24.290000915527344,24.290000915527344,573.4400024414062,45,1.3335489380359649,0.8500000238418579,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T04:01:34.432467+00:00,223,archive/games_1784434130.safetensors,100,5462.14990234375,10545,3099.050048828125,4448.85009765625,2.9808,1.9909,0.944,0.3818,8.75,3.0,2.9700000286102295,1.649999976158142,1.1299999952316284,13.0,44.349998474121094,17.030000686645508,29.15999984741211,196.6300048828125,63.13999938964844,2.0,3.974489688873291,6.189655303955078,8.681818008422852,11.377049446105957,12.726190567016602,13.142857551574707,8.3100004196167,10.920000076293945,17.93000030517578,18.270000457763672,13.15999984741211,30.780000686645508,30.780000686645508,467.4100036621094,45,1.2712628746032715,0.8999999761581421,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T04:09:46.187474+00:00,224,archive/games_1784434551.safetensors,100,5401.4501953125,9065,4119.5498046875,4146.2001953125,2.9985,1.9678,0.9844,0.3574,8.760000228881836,3.2899999618530273,2.700000047683716,1.5199999809265137,1.25,10.170000076293945,34.86000061035156,21.3700008392334,39.459999084472656,208.6300048828125,56.61000061035156,2.0,3.7200000286102295,6.242105484008789,8.109756469726562,9.288135528564453,9.8695650100708,10.133333206176758,5.670000076293945,7.119999885559082,15.899999618530273,15.899999618530273,7.800000190734863,27.770000457763672,27.770000457763672,451.9599914550781,45,1.3154681533575059,0.8999999761581421,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T04:16:53.966067+00:00,225,archive/games_1784434960.safetensors,100,5537.5,9695,4844.7001953125,2554.199951171875,2.975,1.9349,0.9936,0.3547,8.579999923706055,3.009999990463257,2.799999952316284,1.6200000047683716,1.149999976158142,12.3100004196167,33.459999084472656,17.209999084472656,30.100000381469727,198.0500030517578,59.61000061035156,2.0,4.119999885559082,6.75,9.506667137145996,10.307692527770996,11.402777671813965,12.19565200805664,5.699999809265137,7.760000228881836,16.260000228881836,16.350000381469727,9.569999694824219,28.81999969482422,28.81999969482422,409.6099853515625,45,1.2910871505737305,0.9399999976158142,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T04:23:40.240186+00:00,226,archive/games_1784435422.safetensors,100,5525.7998046875,9045,2781.64990234375,4627.75,2.9074,1.8839,0.9781,0.3645,9.739999771118164,3.2100000381469727,3.2899999618530273,2.059999942779541,1.1799999475479126,11.640000343322754,38.2599983215332,17.56999969482422,35.380001068115234,203.9600067138672,61.220001220703125,2.0,3.740000009536743,6.052083492279053,8.27011489868164,9.7734375,10.404762268066406,11.119999885559082,5.389999866485596,8.460000038146973,14.579999923706055,16.059999465942383,9.109999656677246,25.799999237060547,25.799999237060547,453.29998779296875,45,1.3418362230062484,0.9300000071525574,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T04:31:20.282237+00:00,227,archive/games_1784435826.safetensors,100,5099.85009765625,9400,2336.14990234375,4507.4501953125,2.9453,1.8864,1.0125,0.3395,8.729999542236328,2.950000047683716,2.880000114440918,1.75,1.149999976158142,12.619999885559082,36.29999923706055,14.670000076293945,27.450000762939453,192.99000549316406,59.619998931884766,2.0,3.8333332538604736,5.949438095092773,9.035714149475098,11.295918464660645,11.966666221618652,12.763157844543457,7.769999980926514,11.4399995803833,17.520000457763672,18.190000534057617,12.59000015258789,31.3799991607666,31.3799991607666,395.9100036621094,45,1.2272921895980835,0.9200000166893005,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T04:38:06.213354+00:00,228,archive/games_1784436268.safetensors,100,5741.2001953125,11040,4522.25,4013.699951171875,2.9532,1.8816,1.0263,0.3437,8.550000190734863,3.109999895095825,2.799999952316284,1.4900000095367432,1.149999976158142,10.430000305175781,38.59000015258789,21.1299991607666,38.099998474121094,204.99000549316406,61.31999969482422,2.0,3.625,6.114583492279053,8.208860397338867,10.284615516662598,11.386363983154297,11.409090995788574,6.050000190734863,8.520000457763672,14.880000114440918,14.930000305175781,10.829999923706055,27.739999771118164,27.739999771118164,474.6300048828125,45,1.3077776354551316,0.8700000047683716,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T04:45:27.415531+00:00,229,archive/games_1784436776.safetensors,100,5819.5498046875,9300,4313.10009765625,4082.75,2.944,1.8565,1.0425,0.3496,8.520000457763672,2.930000066757202,2.7699999809265137,1.7000000476837158,1.1200000047683716,14.420000076293945,39.5099983215332,21.6299991607666,41.68000030517578,199.27000427246094,60.790000915527344,2.0,4.46999979019165,6.489473819732666,8.90506362915039,11.142857551574707,12.077777862548828,12.464285850524902,6.429999828338623,8.399999618530273,15.619999885559082,15.800000190734863,13.789999961853027,31.09000015258789,31.09000015258789,493.92999267578125,45,1.2999708330631257,0.8999999761581421,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T04:53:54.496624+00:00,230,archive/games_1784437642.safetensors,100,4935.89990234375,8715,4501.14990234375,2099.64990234375,2.8612,1.7814,1.0354,0.3451,8.420000076293945,2.869999885559082,2.690000057220459,1.690000057220459,1.1699999570846558,9.520000457763672,28.350000381469727,15.680000305175781,27.799999237060547,193.77000427246094,53.630001068115234,2.0,3.242424249649048,5.101190567016602,7.126865863800049,8.455357551574707,9.762499809265137,10.125,8.829999923706055,11.710000038146973,18.670000076293945,19.809999465942383,13.350000381469727,30.690000534057617,30.690000534057617,376.5,45,1.3055910950899123,0.9700000286102295,0.0,0.0,0.0,0.0,league
1784424062,2026-07-19T05:08:17.010289+00:00,231,archive/games_1784438033.safetensors,100,5023.14990234375,8840,4676.14990234375,2058.60009765625,2.7948,1.7663,0.9856,0.363,9.010000228881836,3.0399999618530273,2.859999895095825,2.0399999618530273,1.0700000524520874,9.510000228881836,29.350000381469727,16.290000915527344,30.040000915527344,191.24000549316406,53.95000076293945,2.0,3.7799999713897705,6.0,8.645833015441895,10.303921699523926,10.875,10.972222328186035,7.119999885559082,11.40999984741211,19.489999771118164,19.729999542236328,9.270000457763672,28.540000915527344,28.540000915527344,373.9100036621094,45,1.2520269626379013,0.949999988079071,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T05:14:47.057599+00:00,232,archive/games_1784438537.safetensors,100,5366.5498046875,8855,3827.800048828125,4204.64990234375,2.8357,1.7741,1.0174,0.3467,8.829999923706055,3.140000104904175,2.9100000858306885,1.690000057220459,1.090000033378601,10.779999732971191,35.2599983215332,19.639999389648438,38.15999984741211,207.35000610351562,60.88999938964844,2.0,3.6700000762939453,6.27717399597168,8.740740776062012,10.333333015441895,11.421052932739258,12.230769157409668,5.300000190734863,8.079999923706055,14.960000038146973,15.15999984741211,10.859999656677246,27.899999618530273,27.899999618530273,469.260009765625,45,1.2889242440462112,0.8899999856948853,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T05:23:12.779173+00:00,233,archive/games_1784438957.safetensors,100,4716.35009765625,8940,4505.7998046875,1703.9000244140625,2.8036,1.7688,0.9905,0.3475,8.09000015258789,2.7300000190734863,2.680000066757202,1.590000033378601,1.090000033378601,9.40999984741211,29.280000686645508,14.680000305175781,28.440000534057617,185.92999267578125,53.150001525878906,2.0,3.640000104904175,5.698795318603516,8.112675666809082,9.641304016113281,10.800000190734863,11.119047164916992,8.390000343322754,13.260000228881836,20.31999969482422,20.3700008392334,12.829999923706055,31.1200008392334,31.1200008392334,373.07000732421875,45,1.2960379773378372,0.9399999976158142,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T05:30:10.225009+00:00,234,archive/games_1784439471.safetensors,100,5910.10009765625,11550,4426.2998046875,4456.14990234375,2.8193,1.7813,0.9934,0.3342,9.420000076293945,3.3499999046325684,3.0,1.9900000095367432,1.0800000429153442,12.569999694824219,46.029998779296875,21.950000762939453,41.400001525878906,209.8000030517578,64.0999984741211,2.0,3.674999952316284,6.479166507720947,9.050561904907227,11.25,12.41489315032959,12.828125,5.989999771118164,8.130000114440918,15.220000267028809,15.34000015258789,8.829999923706055,24.729999542236328,24.729999542236328,521.22998046875,45,1.3348619294166566,0.8500000238418579,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T05:38:49.193417+00:00,235,archive/games_1784439935.safetensors,100,4674.39990234375,8945,2540.300048828125,3916.14990234375,2.7798,1.7573,0.9786,0.3408,8.479999542236328,2.9800000190734863,2.759999990463257,1.6799999475479126,1.059999942779541,9.729999542236328,25.049999237060547,15.399999618530273,29.190000534057617,192.85000610351562,54.439998626708984,2.0,3.7121212482452393,5.883720874786377,8.110294342041016,9.606383323669434,9.939393997192383,11.70588207244873,5.769999980926514,9.4399995803833,20.84000015258789,21.170000076293945,10.8100004196167,31.43000030517578,31.43000030517578,354.7099914550781,45,1.2837816148996353,0.9599999785423279,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T05:46:27.455198+00:00,236,archive/games_1784440360.safetensors,100,5334.14990234375,11375,4764.7001953125,2263.550048828125,2.7279,1.7736,0.9119,0.3524,8.9399995803833,2.9800000190734863,3.130000114440918,1.7200000286102295,1.1100000143051147,13.109999656677246,36.369998931884766,15.899999618530273,25.280000686645508,192.44000244140625,59.810001373291016,2.0,3.825000047683716,5.768421173095703,8.435065269470215,11.019230842590332,12.38888931274414,13.043478012084961,5.760000228881836,9.029999732971191,15.65999984741211,16.25,13.029999732971191,29.170000076293945,29.170000076293945,413.0299987792969,45,1.2955346456170083,0.9100000262260437,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T05:53:33.045337+00:00,237,archive/games_1784440922.safetensors,100,6139.0498046875,9380,4989.5498046875,4317.0498046875,2.8399,1.8161,0.9775,0.3197,10.119999885559082,3.3499999046325684,3.190000057220459,2.309999942779541,1.2699999809265137,14.319999694824219,49.93000030517578,24.700000762939453,56.95000076293945,211.14999389648438,66.66000366210938,2.0,4.164999961853027,6.719387531280518,8.67415714263916,10.41772174835205,11.4453125,11.949999809265137,5.760000228881836,7.559999942779541,13.949999809265137,14.279999732971191,9.5600004196167,25.25,25.25,614.3699951171875,45,1.4069619673490523,0.8299999833106995,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T06:03:00.003718+00:00,238,archive/games_1784441433.safetensors,100,5759.7001953125,9630,4360.75,4081.699951171875,2.9178,1.8431,1.026,0.2997,9.390000343322754,3.0999999046325684,2.930000066757202,2.190000057220459,1.1699999570846558,13.180000305175781,43.02000045776367,21.309999465942383,49.720001220703125,208.9199981689453,62.34000015258789,2.0,4.150000095367432,6.6489362716674805,8.77439022064209,10.788732528686523,11.566038131713867,12.20588207244873,5.480000019073486,7.980000019073486,16.56999969482422,16.920000076293945,10.279999732971191,27.65999984741211,27.65999984741211,540.2899780273438,45,1.3203614461421966,0.8600000143051147,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T06:11:32.657281+00:00,239,archive/games_1784441919.safetensors,100,5713.25,13575,4802.0498046875,3901.800048828125,2.9801,1.8729,1.0579,0.2733,8.479999542236328,3.049999952316284,2.7699999809265137,1.559999942779541,1.100000023841858,13.0,41.90999984741211,22.299999237060547,35.849998474121094,200.8000030517578,59.79999923706055,2.0,4.079999923706055,6.553763389587402,9.081250190734863,11.711864471435547,12.56382942199707,13.117647171020508,7.039999961853027,9.729999542236328,17.170000076293945,17.440000534057617,11.229999542236328,28.06999969482422,28.06999969482422,482.1700134277344,45,1.2766984140872955,0.8899999856948853,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T06:19:37.276735+00:00,240,archive/games_1784442779.safetensors,100,5665.2001953125,9375,4285.7998046875,4330.39990234375,2.9951,1.8759,1.0702,0.287,8.369999885559082,3.119999885559082,2.5799999237060547,1.4299999475479126,1.2400000095367432,11.09000015258789,35.150001525878906,22.18000030517578,38.130001068115234,203.55999755859375,59.65999984741211,2.0,3.4649999141693115,5.637362480163574,7.8086419105529785,9.801587104797363,10.958333015441895,11.662161827087402,7.539999961853027,9.880000114440918,16.889999389648438,17.1200008392334,12.970000267028809,30.739999771118164,30.739999771118164,477.5400085449219,45,1.2967932498455048,0.8999999761581421,0.0,0.0,0.0,0.0,league
1784424062,2026-07-19T06:33:59.268267+00:00,241,archive/games_1784443239.safetensors,100,5715.14990234375,9190,4473.5498046875,3792.75,2.9206,1.8359,1.0376,0.3265,8.880000114440918,3.1500000953674316,2.7699999809265137,1.809999942779541,1.149999976158142,10.220000267028809,31.0,21.6200008392334,39.439998626708984,207.47999572753906,58.27000045776367,2.0,3.5199999809265137,5.930107593536377,8.222891807556152,9.708954811096191,10.639534950256348,11.203703880310059,6.019999980926514,8.989999771118164,15.079999923706055,15.180000305175781,8.579999923706055,26.809999465942383,26.809999465942383,457.04998779296875,45,1.2465500617027283,0.9399999976158142,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T06:41:39.672435+00:00,242,archive/games_1784443758.safetensors,100,5415.0498046875,10860,4497.89990234375,3586.25,2.8975,1.8205,1.0301,0.3392,8.960000038146973,3.2100000381469727,2.9800000190734863,1.649999976158142,1.1200000047683716,9.390000343322754,31.0,20.90999984741211,38.83000183105469,204.2899932861328,57.13999938964844,2.0,3.5999999046325684,6.031914710998535,8.075949668884277,10.140351295471191,10.449999809265137,10.870369911193848,5.079999923706055,8.09000015258789,14.149999618530273,14.369999885559082,8.8100004196167,27.719999313354492,27.719999313354492,439.42999267578125,45,1.3260775572061538,0.949999988079071,0.0,0.0,0.0,0.0,selfplay
1784424062,2026-07-19T06:50:16.839767+00:00,243,archive/games_1784444216.safetensors,100,5215.7998046875,9370,4252.75,3627.85009765625,2.9287,1.7873,1.0938,0.3153,8.260000228881836,2.9700000286102295,2.690000057220459,1.5800000429153442,1.0199999809265137,9.510000228881836,29.34000015258789,20.59000015258789,39.2400016784668,199.82000732421875,55.529998779296875,2.0,3.4800000190734863,5.961538314819336,7.862318992614746,9.44339656829834,9.787500381469727,10.277777671813965,7.929999828338623,9.859999656677246,16.729999542236328,16.729999542236328,12.100000381469727,31.25,31.25,427.8800048828125,45,1.2385414552688598,0.8999999761581421,0.0,0.0,0.0,0.0,selfplay
